price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,log_price,zipcode_freq,city_freq
420000.0,3.0,2.25,1770,8165,2.0,0,0,3,1770,0,1977,2004,12.948012371209098,99,187
428000.0,2.0,2.0,1350,3900,1.0,0,0,3,1350,0,2003,0,12.966880811009805,98,235
599000.0,3.0,1.75,1960,4788,1.0,0,0,4,1090,870,1920,0,13.303018546545276,130,1573
492000.0,4.0,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,13.106236027992704,93,123
630000.0,2.0,2.25,2550,5663,1.0,0,0,3,1720,830,2011,0,13.353476685668044,83,293
900000.0,5.0,3.75,4130,226076,2.0,0,0,3,3170,960,1985,0,13.71015115341694,52,115
1110000.0,4.0,1.5,2310,13300,1.0,0,0,3,1890,420,1950,2005,13.919871474189012,74,11
575000.0,4.0,2.0,1650,5000,1.0,0,0,3,1650,0,1955,2005,13.26212705890841,132,1573
705000.0,4.0,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,13.465954500233115,65,1573
940000.0,4.0,2.25,1890,5940,1.0,0,1,3,1470,420,1963,2008,13.753636218075409,69,1573
313000.0,3.0,1.75,2190,8000,1.0,0,0,4,2190,0,1967,0,12.653961664405363,95,148
618080.0,3.0,2.5,2030,6500,2.0,0,0,3,2030,0,1988,2000,13.334374795812336,95,187
640000.0,3.0,3.0,2270,5175,2.0,0,0,3,2130,140,2002,0,13.369225017834632,83,293
485000.0,3.0,2.0,1610,4160,1.0,0,0,4,1010,600,1917,0,13.091906231773164,57,1573
300000.0,2.0,1.0,760,3001,1.0,0,0,3,760,0,1913,1983,12.611541086966117,80,1573
379500.0,2.0,1.0,1640,17335,1.0,0,0,3,840,800,1978,0,12.846612510860464,98,235
339950.0,3.0,2.25,1630,12295,2.0,0,0,4,1630,0,1985,0,12.73655676855934,95,293
1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,14.220976332738882,69,1573
1340000.0,3.0,3.0,2960,5500,2.0,0,2,3,2440,520,1937,1990,14.108180918195472,68,1573
500000.0,3.0,2.5,1940,37565,1.0,0,0,4,1940,0,1987,0,13.122365377402328,95,187
239900.0,3.0,2.0,1410,7566,1.0,0,0,3,1410,0,1985,0,12.3879816172226,41,185
314950.0,3.0,1.0,1040,16986,1.0,0,0,4,1040,0,1968,0,12.660172350152196,106,293
361280.0,2.0,1.0,820,6400,1.0,0,0,4,820,0,1944,0,12.79741132787583,78,1573
100000.0,2.0,1.0,910,22000,1.0,0,0,3,910,0,1956,2001,11.51293546492023,67,5
540000.0,7.0,5.75,3700,7647,2.0,0,1,3,3700,0,1948,1984,13.199326270390594,88,36
480500.0,4.0,2.5,2180,11200,1.0,0,0,4,2180,0,1968,0,13.082584588555772,63,115
280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,12.54254845357358,67,176
440000.0,3.0,1.75,1500,6180,1.0,0,0,4,1060,440,1947,1988,12.994532278619134,79,1573
530000.0,3.0,1.0,1340,4284,1.0,0,0,3,1080,260,1910,2006,13.180634172318978,49,1573
560000.0,3.0,2.0,1860,13374,1.0,0,0,3,1860,0,1985,0,13.235693848424024,95,187
775000.0,3.0,2.0,2540,7200,1.5,0,3,4,1600,940,1905,0,13.560619598657231,80,1573
160000.0,2.0,1.0,1040,13100,1.0,0,0,5,1040,0,1912,0,11.982935344196433,21,185
209950.0,3.0,1.5,1380,11130,1.0,0,0,3,1380,0,1960,2012,12.254629449139816,48,148
226500.0,3.0,1.75,1640,10762,1.0,0,0,3,1130,510,1988,2000,12.330504638906516,100,43
380000.0,5.0,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,0,12.847929163278051,49,1573
409500.0,4.0,2.75,2140,13000,1.0,0,0,3,1320,820,1968,1997,12.92269462427472,67,66
690000.0,3.0,2.0,1760,6428,1.0,0,0,4,980,780,1942,1982,13.444448325847754,68,1573
405000.0,3.0,2.25,1660,8307,1.0,0,0,4,1660,0,1961,2001,12.91164481522143,93,123
375000.0,3.0,2.5,1830,13042,2.0,0,0,3,1830,0,1990,2009,12.83468397161566,96,96
794154.0,4.0,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,1979,13.585033935283272,68,1573
185000.0,4.0,1.0,1490,6600,1.0,0,0,3,1490,0,1969,2010,12.128116509451258,67,74
245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,2005,0,12.409017571151187,93,1573
1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,3400,870,2007,0,14.24241159932084,89,187
1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,3900,0,2006,0,13.854732232655556,89,187
425000.0,2.0,2.5,1150,1027,3.0,0,0,3,1150,0,2008,0,12.959846800844964,148,1573
495000.0,4.0,2.75,2656,21195,2.0,0,0,3,2656,0,2014,0,13.112315061750808,67,176
365000.0,5.0,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,0,12.807655372286902,79,1573
417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,2009,0,12.941443238165906,89,1573
339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,2006,0,12.73655676855934,148,1573
615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,1946,1989,13.329379172803591,49,1573
403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912,12.90669432231532,42,42
980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,0,13.795308871054395,86,86
258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,12.460718739865236,95,148
533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011,13.186278579318827,130,1573
537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,2005,0,13.19468589944734,83,175
830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,0,13.629182184591333,86,86
712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,1900,1971,13.475834594887507,148,1573
262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0,12.476103599529845,67,5
753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,2003,0,13.533000421298812,88,187
134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,1922,2003,11.80560254159177,3,3
402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,1977,0,12.904209855160254,99,187
205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,1955,2005,12.230770136157428,66,1573
553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,1997,0,13.224289803319872,69,1573
559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,2006,0,13.235604558882985,98,235
260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,12.468440756144114,21,185
270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,1994,0,12.506180941677355,100,185
295000.0,2.0,1.75,2200,89298,1.0,0,0,3,1100,1100,1973,2013,12.59473402514672,95,187
719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,13.4856180275228,65,1573
266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,12.491255347155263,41,185
325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003,12.694348933246845,100,185
647500.0,4.0,1.75,2060,26036,1.0,0,0,4,1160,900,1947,1988,13.380875616956182,59,18
1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,0,13.853770232544807,80,1573
569000.0,4.0,2.25,2250,41688,2.0,0,0,3,2250,0,1980,0,13.251637470576169,98,235
246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0,12.413090879946887,66,185
515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,1926,2003,13.15192412139156,148,1573
207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979,12.240478903153711,67,1573
780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,2005,13.567050480716237,74,286
489990.0,5.0,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,13.102142302571188,100,185
335000.0,3.0,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,12.721888795877376,83,176
295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0,12.59473402514672,48,148
385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0,12.861001210669146,89,1573
350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001,12.765691290604371,41,185
235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,12.367345048436391,79,1573
358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,0,12.788291058675023,66,1573
716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,13.4821349219228,83,175
228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,12.337105293891872,49,1573
405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,12.91164481522143,53,1573
538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,13.195615697878251,135,235
530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,13.180634172318978,50,286
1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,1906,1990,14.375126917328105,69,1573
636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,13.362955414648066,49,1573
535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2280,0,2004,2003,13.190023895035274,52,115
1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,14.220976332738882,74,286
868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,13.674524016073113,83,293
530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,13.180634172318978,130,1573
450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1510,0,1954,2005,13.017005083966255,52,115
230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,12.345838935721968,46,1573
229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,12.34148164933907,49,29
437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,12.987690762404627,135,235
1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,14.083245757717007,30,1573
595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,13.296318365198625,89,187
660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,13.399996629152977,65,1573
347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,12.758522821680684,95,148
297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,12.604684322437324,95,293
245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,12.409017571151187,16,58
543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,13.20523469616749,59,74
1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,3310,510,1990,0,14.038654909278163,86,86
413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,12.932294285819538,148,1573
330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1550,0,1972,0,12.706850963741102,71,71
424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,12.958669640443368,135,235
230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,12.345838935721968,67,5
930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,13.742940940397675,49,1573
349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,12.762830066509972,106,293
835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,1941,0,13.635188201437066,148,1573
988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0,13.803944933226086,59,74
500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,13.122365377402328,148,1573
499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,2005,0,13.120363378739665,49,1573
321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,2007,0,12.682154639033875,80,1573
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,13.11029282045951,67,66
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,12.998501653903206,148,1573
438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,2010,0,12.989976472461,49,1573
985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,1989,0,13.800397935382136,52,115
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,12.77138929548529,106,293
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923,13.64103930673094,83,293
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,1996,0,13.54763241999736,95,187
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,13.03898394237596,132,1573
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,1983,0,12.32163544049751,83,176
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0,12.445093483000798,100,43
255000.0,2.0,1.0,960,28717,1.0,0,0,4,960,0,1984,0,12.449022745701502,29,29
610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1620,860,1976,1992,13.321215875492411,52,115
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0,13.732130035981154,98,175
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000,12.90545286030972,95,148
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989,12.545935555886208,14,293
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0,13.31133113254472,88,187
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0,13.244582780038517,88,36
255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,1928,0,12.449022745701502,54,1573
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,13.005831808336865,80,1573
2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,3000,0,2001,0,14.690979711984754,83,175
195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,12.180759965737863,49,1573
275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,1922,2013,12.524530013005734,11,11
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,2003,0,12.866182555987908,95,187
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0,13.102162710901052,58,1573
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,1999,0,13.132315688453556,71,71
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,1973,0,12.623140184369175,99,187
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0,12.506180941677355,89,1573
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,12.685410698175234,95,293
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,2005,0,12.853178505386332,148,1573
1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,0,14.130322027731047,110,286
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,0,12.54254845357358,67,176
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,12.468440756144114,95,148
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,12.213549623135716,21,185
1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,1996,0,13.9615147162386,63,115
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,13.192823704984052,78,1573
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0,12.421188057397057,67,5
532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,1992,13.184400648021263,95,187
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,1998,2006,13.270785106659046,67,66
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0,13.045484492893252,69,1573
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,13.51777949645943,66,1573
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0,12.468440756144114,21,185
590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,1993,0,13.28787951079572,52,115
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,1984,0,12.650761671914688,66,185
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,13.246351123968212,135,235
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,1963,0,13.145212340297045,50,286
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0,13.275944180597024,98,235
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0,12.577639650232571,67,176
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,1977,0,12.647872897281076,28,293
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,2007,0,12.691583538230216,89,1573
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,13.10481225357091,98,175
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,0,12.660331092405906,59,74
360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,1956,2001,12.793862088206213,28,293
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0,12.706850963741102,95,293
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,1940,1996,13.084559739725158,132,1573
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,12.367132260746631,9,9
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,12.433212202169727,50,50
782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,1979,2014,13.569611298299009,74,286
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0,13.632790121628451,83,175
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,13.203945207713025,39,286
851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,1987,2000,13.654168582642953,98,235
325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,1976,0,12.691583538230216,7,7
415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,1992,0,12.936036208848488,7,7
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,12.439170488085749,89,1573
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,13.049794835104816,95,148
336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,1979,0,12.727544397630073,42,42
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,12.323860125621126,96,96
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,12.506180941677355,106,293
1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,1987,2000,14.347608904377145,86,86
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,13.19189130572284,130,1573
585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,1982,2011,13.279368835614244,63,115
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,13.005831808336865,130,1573
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,12.676079399771028,28,293
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,13.55401721413528,65,1573
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,13.230322314239944,67,66
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,12.264346270624156,93,1573
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,12.837347081942964,148,1573
800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,2007,0,13.592368256649284,22,22
2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,2010,0,14.621490318648537,88,187
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,0,12.688501881189456,132,1573
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0,13.217493541006707,54,1573
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,12.676079399771028,96,96
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,13.68198030819624,148,1573
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,12.487488878546143,66,185
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,12.886516985555431,57,1573
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,13.64413012815157,66,1573
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,12.81584093453868,57,1573
1225000.0,4.0,4.5,5420,101930,1.0,0,0,3,3890,1530,2001,0,14.018452218287162,98,235
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,1995,0,13.69334405393293,49,1573
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0,13.024192509731431,88,187
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,13.73970992329606,74,11
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003,13.102162710901052,69,1573
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,12.739640688812674,88,123
235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,1941,0,12.367345048436391,78,1573
1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,1928,0,13.997832948091215,86,86
560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,1986,0,13.235693848424024,83,176
900000.0,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,1978,0,13.71015115341694,29,286
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,1910,2006,12.449022745701502,78,1573
1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,1975,0,14.269766465162304,74,286
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,13.68386424460372,86,86
540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,1990,2009,13.199326270390594,42,42
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,1906,1990,12.765691290604371,79,1573
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,2000,0,13.527829818844936,110,286
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,1951,1994,13.274227444925158,132,1573
1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,2004,2003,14.089347984049986,148,1573
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,2003,12.827995001361906,49,1573
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,1987,2000,12.923914877701906,96,96
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,1943,0,12.793862088206213,66,1573
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983,13.830400155679214,65,1573
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,1966,0,12.323860125621126,95,293
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,1999,0,13.380103119076898,98,175
950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,2003,0,13.76421831620775,52,115
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001,12.128116509451258,83,176
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,2004,2003,12.721888795877376,95,293
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,12.25486757159303,79,1573
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,1980,0,13.165424782571751,89,187
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014,13.554147092530322,66,1573
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,1941,1994,13.122265372602016,130,1573
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,2004,2003,13.529162262303307,135,235
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,2013,1923,12.706850963741102,67,74
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0,13.049794835104816,89,187
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,1961,2001,13.652992804936396,86,86
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,13.761583271347131,86,86
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,1986,0,12.618185607609805,96,96
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0,13.122365377402328,58,1573
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0,12.211065162153217,100,185
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,2008,0,12.487488878546143,98,235
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,13.676594407806016,148,1573
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,1955,2009,12.733758336210744,88,123
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,1989,0,13.444448325847754,88,187
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,2003,0,13.577254637874743,95,187
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,12.661203724653156,89,1573
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956,13.132315688453556,66,1573
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997,12.81584093453868,63,115
947500.0,3.0,2.75,2980,27144,1.5,1,2,5,2180,800,1917,0,13.761583271347131,59,74
156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,1959,1989,11.95761769646754,48,148
610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,1930,0,13.321215875492411,57,1573
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,2009,0,12.948012371209098,135,235
192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,1953,0,12.165255859329688,59,18
910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,1962,0,13.721200977393528,130,1573
1300000.0,4.0,3.25,2330,9687,2.0,0,3,3,2330,0,1918,0,14.077875591662238,69,1573
1346400.0,5.0,1.75,3380,20021,1.0,0,0,4,1690,1690,1963,0,14.112945664579788,74,11
840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0,13.64115836129498,30,1573
300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,1975,0,12.611541086966117,53,1573
505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,1978,0,13.132315688453556,99,187
110000.0,3.0,1.0,1250,53143,1.0,0,0,5,1250,0,1945,0,11.60824473564232,96,96
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,1992,0,13.522482219667571,110,286
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,1941,0,12.259618151783464,59,74
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,1964,0,13.42246945133505,58,1573
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,1928,1970,13.50653811207064,58,1573
1225000.0,4.0,2.25,3070,16028,1.0,0,3,3,1870,1200,1976,0,14.018452218287162,86,86
615000.0,2.0,1.75,2040,28593,1.5,1,3,4,2040,0,1919,1990,13.329379172803591,29,29
